post_id,raw_slug,reason,details
39922,"30894-revision-v1",not_gd_place,"revision"
39928,"14659-revision-v1",not_gd_place,"revision"
39932,"30410-revision-v1",not_gd_place,"revision"
39933,"30410-revision-v1",not_gd_place,"revision"
39934,"14659-revision-v1",not_gd_place,"revision"
39935,"30410-revision-v1",not_gd_place,"revision"
39937,"14659-revision-v1",not_gd_place,"revision"
39938,"14659-revision-v1",not_gd_place,"revision"
39939,"30410-revision-v1",not_gd_place,"revision"
39940,"14659-revision-v1",not_gd_place,"revision"
39942,"7158-revision-v1",not_gd_place,"revision"
39945,"14662-revision-v1",not_gd_place,"revision"
39946,"30410-revision-v1",not_gd_place,"revision"
39949,"30894-revision-v1",not_gd_place,"revision"
39951,"30896-revision-v1",not_gd_place,"revision"
39952,"30894-revision-v1",not_gd_place,"revision"
39953,"30370-revision-v1",not_gd_place,"revision"
39955,"invoice-39955",not_gd_place,"wpi_invoice"
39958,"30370-revision-v1",not_gd_place,"revision"
39959,"30370-revision-v1",not_gd_place,"revision"
39960,"30370-revision-v1",not_gd_place,"revision"
39982,"icon_transparent_background-4",not_gd_place,"attachment"
39983,"cropped-icon_transparent_background-png",not_gd_place,"attachment"
39991,"939-revision-v1",not_gd_place,"revision"
39992,"939-revision-v1",not_gd_place,"revision"
39993,"939-revision-v1",not_gd_place,"revision"
39994,"939-revision-v1",not_gd_place,"revision"
39995,"939-revision-v1",not_gd_place,"revision"
39997,"939-revision-v1",not_gd_place,"revision"
39998,"939-revision-v1",not_gd_place,"revision"
40000,"21029-revision-v1",not_gd_place,"revision"
40002,"14662-revision-v1",not_gd_place,"revision"
40010,"40010",not_gd_place,"nav_menu_item"
40011,"40011",not_gd_place,"nav_menu_item"
40013,"40013",not_gd_place,"nav_menu_item"
40014,"40014",not_gd_place,"nav_menu_item"
40022,"40022",not_gd_place,"nav_menu_item"
40023,"40023",not_gd_place,"nav_menu_item"
40024,"40024",not_gd_place,"nav_menu_item"
40025,"40025",not_gd_place,"nav_menu_item"
40026,"40026",not_gd_place,"nav_menu_item"
40027,"40027",not_gd_place,"nav_menu_item"
40028,"40028",not_gd_place,"nav_menu_item"
40032,"40032",not_gd_place,"nav_menu_item"
40033,"40033",not_gd_place,"nav_menu_item"
40034,"40034",not_gd_place,"nav_menu_item"
40035,"40035",not_gd_place,"nav_menu_item"
40044,"14660-autosave-v1",not_gd_place,"revision"
40096,"meat-processing-plants-in-texas-map",not_gd_place,"attachment"
40100,"search-livestock-haulers-child",not_gd_place,"wp_block"
40101,"search-livestock-haulers-parent",not_gd_place,"wp_block"
40103,"40100-revision-v1",not_gd_place,"revision"
40105,"40100-revision-v1",not_gd_place,"revision"
40108,"40100-revision-v1",not_gd_place,"revision"
40110,"40100-revision-v1",not_gd_place,"revision"
40111,"40100-revision-v1",not_gd_place,"revision"
40113,"40100-revision-v1",not_gd_place,"revision"
40115,"40101-revision-v1",not_gd_place,"revision"
40116,"40100-revision-v1",not_gd_place,"revision"
40117,"40100-revision-v1",not_gd_place,"revision"
40122,"search-meat-processor-child",not_gd_place,"wp_block"
40124,"search-meat-processor-parent",not_gd_place,"wp_block"
40125,"40122-revision-v1",not_gd_place,"revision"
40128,"40122-revision-v1",not_gd_place,"revision"
40129,"40124-revision-v1",not_gd_place,"revision"
40130,"40122-revision-v1",not_gd_place,"revision"
40132,"40122-revision-v1",not_gd_place,"revision"
40137,"search-large-animal-vet-child",not_gd_place,"wp_block"
40138,"search-large-animal-vet-parent",not_gd_place,"wp_block"
40142,"40137-revision-v1",not_gd_place,"revision"
40145,"40137-revision-v1",not_gd_place,"revision"
40146,"search-farm-equipment-sales-service-child",not_gd_place,"wp_block"
40147,"search-farm-equipment-sales-service-parent",not_gd_place,"wp_block"
40150,"40146-revision-v1",not_gd_place,"revision"
40152,"40122-revision-v1",not_gd_place,"revision"
40156,"40122-revision-v1",not_gd_place,"revision"
40158,"40122-revision-v1",not_gd_place,"revision"
40160,"search-custom-harvesting-child",not_gd_place,"wp_block"
40161,"search-custom-harvesting-parent",not_gd_place,"wp_block"
40164,"40160-revision-v1",not_gd_place,"revision"
40165,"search-equipment-hauling-child",not_gd_place,"wp_block"
40166,"search-equipment-hauling-parent",not_gd_place,"wp_block"
40168,"40122-revision-v1",not_gd_place,"revision"
40169,"40165-revision-v1",not_gd_place,"revision"
40171,"40146-revision-v1",not_gd_place,"revision"
40175,"highlighted-section",not_gd_place,"wp_block"
40179,"scrap-yards-indiana",not_gd_place,"page"
40184,"40179-revision-v1",not_gd_place,"revision"
40202,"40179-revision-v1",not_gd_place,"revision"
40204,"contact",not_gd_place,"page"
40205,"example-background-image-jpg",not_gd_place,"attachment"
40206,"40204-revision-v1",not_gd_place,"revision"
40207,"40204-revision-v1",not_gd_place,"revision"
40208,"40204-revision-v1",not_gd_place,"revision"
40211,"40179-revision-v1",not_gd_place,"revision"
40212,"scrap-yards-colorado",not_gd_place,"page"
40221,"40212-revision-v1",not_gd_place,"revision"
40223,"40212-revision-v1",not_gd_place,"revision"
40224,"40179-revision-v1",not_gd_place,"revision"
40225,"40179-revision-v1",not_gd_place,"revision"
40230,"40212-revision-v1",not_gd_place,"revision"
40232,"40179-revision-v1",not_gd_place,"revision"
40237,"40179-revision-v1",not_gd_place,"revision"
40238,"scrap-yards-missouri",not_gd_place,"page"
40239,"scrap-yards-michigan",not_gd_place,"page"
40240,"40239-revision-v1",not_gd_place,"revision"
40241,"40239-revision-v1",not_gd_place,"revision"
40242,"michigan-meat-processors",not_gd_place,"attachment"
40244,"michigan-meat-processors-2",not_gd_place,"attachment"
40245,"meat-processors-indiana-2",not_gd_place,"attachment"
40246,"40179-revision-v1",not_gd_place,"revision"
40247,"meat-processors-michigan-2",not_gd_place,"attachment"
40248,"40239-revision-v1",not_gd_place,"revision"
40250,"40212-revision-v1",not_gd_place,"revision"
40251,"meat-processors-colorado-2",not_gd_place,"attachment"
40252,"40212-revision-v1",not_gd_place,"revision"
40452,"scrap-yards-oklahoma",not_gd_place,"page"
40453,"40238-revision-v1",not_gd_place,"revision"
40454,"40238-revision-v1",not_gd_place,"revision"
40455,"meat-processors-missouri-2",not_gd_place,"attachment"
40456,"40238-revision-v1",not_gd_place,"revision"
40457,"scrap-yards-utah",not_gd_place,"page"
40458,"40452-revision-v1",not_gd_place,"revision"
40459,"meat-processors-in-oklahoma",not_gd_place,"attachment"
40460,"40452-revision-v1",not_gd_place,"revision"
40461,"40212-revision-v1",not_gd_place,"revision"
40462,"40239-revision-v1",not_gd_place,"revision"
40463,"40238-revision-v1",not_gd_place,"revision"
40464,"scrap-yards-arkansas",not_gd_place,"page"
40465,"40457-revision-v1",not_gd_place,"revision"
40466,"meat-processors-in-utah",not_gd_place,"attachment"
40467,"40122-revision-v1",not_gd_place,"revision"
40468,"40457-revision-v1",not_gd_place,"revision"
40469,"40464-revision-v1",not_gd_place,"revision"
40470,"meat-processors-arkansas-2",not_gd_place,"attachment"
40471,"40464-revision-v1",not_gd_place,"revision"
40472,"scrap-yards-california",not_gd_place,"page"
40473,"40472-revision-v1",not_gd_place,"revision"
40474,"40472-revision-v1",not_gd_place,"revision"
40476,"40464-autosave-v1",not_gd_place,"revision"
40478,"40472-revision-v1",not_gd_place,"revision"
40480,"meat-processors-california-2",not_gd_place,"attachment"
40481,"40472-revision-v1",not_gd_place,"revision"
40482,"scrap-yards-alabama",not_gd_place,"page"
40484,"map-of-slaughterhouses-in-florida",not_gd_place,"attachment"
40487,"invoice-40487",not_gd_place,"wpi_invoice"
40493,"slaughterhouses-north-carolina-2",not_gd_place,"attachment"
40496,"about",not_gd_place,"page"
40498,"40204-revision-v1",not_gd_place,"revision"
40499,"40204-revision-v1",not_gd_place,"revision"
40500,"40496-revision-v1",not_gd_place,"revision"
40501,"40496-revision-v1",not_gd_place,"revision"
40502,"tractor-driving-through-field",not_gd_place,"attachment"
40503,"40496-revision-v1",not_gd_place,"revision"
40504,"40496-revision-v1",not_gd_place,"revision"
40506,"40496-revision-v1",not_gd_place,"revision"
40507,"40496-revision-v1",not_gd_place,"revision"
40510,"21029-revision-v1",not_gd_place,"revision"
40512,"21029-revision-v1",not_gd_place,"revision"
40513,"40496-revision-v1",not_gd_place,"revision"
40514,"40496-revision-v1",not_gd_place,"revision"
40516,"40496-revision-v1",not_gd_place,"revision"
40519,"40519",not_gd_place,"nav_menu_item"
40521,"40521",not_gd_place,"nav_menu_item"
40522,"contact-2",not_gd_place,"nav_menu_item"
40523,"scrap-yards-ohio",not_gd_place,"page"
40524,"40523-revision-v1",not_gd_place,"revision"
40525,"meat-processors-in-ohio",not_gd_place,"attachment"
40526,"40523-revision-v1",not_gd_place,"revision"
40527,"40482-revision-v1",not_gd_place,"revision"
40529,"40523-revision-v1",not_gd_place,"revision"
40533,"scrap-yards-wyoming",not_gd_place,"page"
40534,"40482-revision-v1",not_gd_place,"revision"
40535,"map-of-meat-processors-in-alabama",not_gd_place,"attachment"
40536,"40482-revision-v1",not_gd_place,"revision"
40538,"40482-revision-v1",not_gd_place,"revision"
40539,"scrap-yards-georgia",not_gd_place,"page"
40540,"40539-revision-v1",not_gd_place,"revision"
40541,"map-of-meat-processors-in-georgia",not_gd_place,"attachment"
40542,"40539-revision-v1",not_gd_place,"revision"
40545,"map-of-slaughterhouses-in-new-jersey",not_gd_place,"attachment"
40548,"map-of-slaughterhouses-in-kentucky",not_gd_place,"attachment"
40551,"map-of-slaughterhouses-in-massachusetts",not_gd_place,"attachment"
40552,"scrap-yards-south-carolina",not_gd_place,"page"
40553,"40552-revision-v1",not_gd_place,"revision"
40554,"map-of-meat-processors-in-south-carolina",not_gd_place,"attachment"
40557,"map-of-slaughterhouses-in-virginia",not_gd_place,"attachment"
40558,"scrap-yards-montana",not_gd_place,"page"
40559,"40558-revision-v1",not_gd_place,"revision"
40560,"map-of-meat-processors-in-montana",not_gd_place,"attachment"
40561,"scrap-yards-iowa",not_gd_place,"page"
40562,"40561-revision-v1",not_gd_place,"revision"
40563,"map-of-meat-processors-in-iowa",not_gd_place,"attachment"
40566,"map-of-meat-processors-in-maine",not_gd_place,"attachment"
40567,"scrap-yards-minnesota",not_gd_place,"page"
40568,"40567-revision-v1",not_gd_place,"revision"
40569,"map-of-meat-processors-in-minnesota",not_gd_place,"attachment"
40570,"scrap-yards-tennessee",not_gd_place,"page"
40571,"40570-revision-v1",not_gd_place,"revision"
40572,"map-of-meat-processors-in-tennessee",not_gd_place,"attachment"
40577,"map-of-meat-processors-in-illinois",not_gd_place,"attachment"
40578,"scrap-yards-wisconsin",not_gd_place,"page"
40579,"40578-revision-v1",not_gd_place,"revision"
40580,"map-of-meat-processors-in-wisconsin",not_gd_place,"attachment"
40583,"map-of-slaughterhouses-in-louisiana",not_gd_place,"attachment"
40586,"map-of-slaughterhouses-in-new-york",not_gd_place,"attachment"
40587,"scrap-yards-kansas",not_gd_place,"page"
40588,"40587-revision-v1",not_gd_place,"revision"
40589,"map-of-meat-proccessing-plants-in-kansas",not_gd_place,"attachment"
40590,"40587-revision-v1",not_gd_place,"revision"
40591,"scrap-yards-nebraska",not_gd_place,"page"
40592,"40591-revision-v1",not_gd_place,"revision"
40593,"map-of-meat-processing-plants-in-nebraska",not_gd_place,"attachment"
40596,"map-of-slaughterhouses-in-new-hampshire",not_gd_place,"attachment"
40597,"scrap-yards-arizona",not_gd_place,"page"
40598,"40597-revision-v1",not_gd_place,"revision"
40599,"map-of-meat-processors-in-arizona",not_gd_place,"attachment"
40600,"scrap-yards-connecticut",not_gd_place,"page"
40601,"40600-revision-v1",not_gd_place,"revision"
40602,"map-of-meat-processors-in-connecticut",not_gd_place,"attachment"
40603,"scrap-yards-delaware",not_gd_place,"page"
40604,"40603-revision-v1",not_gd_place,"revision"
40605,"map-of-meat-processors-in-delware",not_gd_place,"attachment"
40606,"scrap-yards-idaho",not_gd_place,"page"
40607,"40606-revision-v1",not_gd_place,"revision"
40608,"map-of-meat-processors-in-idaho",not_gd_place,"attachment"
40609,"scrap-yards-maryland",not_gd_place,"page"
40610,"40609-revision-v1",not_gd_place,"revision"
40611,"map-of-meat-processors-in-maryland",not_gd_place,"attachment"
40612,"scrap-yards-mississippi",not_gd_place,"page"
40613,"40612-revision-v1",not_gd_place,"revision"
40614,"map-of-meat-processors-in-mississippi",not_gd_place,"attachment"
40615,"40612-revision-v1",not_gd_place,"revision"
40616,"scrap-yards-nevada",not_gd_place,"page"
40617,"40616-revision-v1",not_gd_place,"revision"
40618,"map-of-meat-processors-in-mississippi-2",not_gd_place,"attachment"
40619,"scrap-yards-new-mexico",not_gd_place,"page"
40620,"40619-revision-v1",not_gd_place,"revision"
40621,"map-of-meat-processors-in-new-mexico",not_gd_place,"attachment"
40622,"scrap-yards-north-dakota",not_gd_place,"page"
40623,"40622-revision-v1",not_gd_place,"revision"
40624,"map-of-meat-processors-in-north-dakota",not_gd_place,"attachment"
40625,"scrap-yards-oregon",not_gd_place,"page"
40626,"40625-revision-v1",not_gd_place,"revision"
40627,"map-of-meat-processors-in-oregon",not_gd_place,"attachment"
40628,"scrap-yards-pennsylvania",not_gd_place,"page"
40629,"40628-revision-v1",not_gd_place,"revision"
40630,"map-of-meat-processors-in-pennsylvania",not_gd_place,"attachment"
40631,"scrap-yards-rhode-island",not_gd_place,"page"
40632,"40631-revision-v1",not_gd_place,"revision"
40633,"map-of-meat-processors-in-rhode-island",not_gd_place,"attachment"
40634,"scrap-yards-south-dakota",not_gd_place,"page"
40635,"40634-revision-v1",not_gd_place,"revision"
40636,"map-of-meat-processors-in-south-dakota",not_gd_place,"attachment"
40637,"scrap-yards-vermont",not_gd_place,"page"
40638,"40637-revision-v1",not_gd_place,"revision"
40639,"map-of-meat-processors-in-vermont",not_gd_place,"attachment"
40640,"scrap-yards-washington",not_gd_place,"page"
40641,"40640-revision-v1",not_gd_place,"revision"
40642,"map-of-meat-processors-in-washington",not_gd_place,"attachment"
40643,"scrap-yards-west-virginia",not_gd_place,"page"
40644,"40643-revision-v1",not_gd_place,"revision"
40645,"map-of-meat-processors-in-west-virginia",not_gd_place,"attachment"
40646,"40533-revision-v1",not_gd_place,"revision"
40647,"map-of-meat-processors-in-wyoming",not_gd_place,"attachment"
40651,"40539-revision-v1",not_gd_place,"revision"
40655,"40552-revision-v1",not_gd_place,"revision"
40657,"40558-revision-v1",not_gd_place,"revision"
40658,"40561-revision-v1",not_gd_place,"revision"
40660,"40567-revision-v1",not_gd_place,"revision"
40661,"40570-revision-v1",not_gd_place,"revision"
40663,"40578-revision-v1",not_gd_place,"revision"
40667,"40587-revision-v1",not_gd_place,"revision"
40668,"40591-revision-v1",not_gd_place,"revision"
40670,"40597-revision-v1",not_gd_place,"revision"
40671,"40600-revision-v1",not_gd_place,"revision"
40672,"40603-revision-v1",not_gd_place,"revision"
40673,"40606-revision-v1",not_gd_place,"revision"
40674,"40609-revision-v1",not_gd_place,"revision"
40675,"40612-revision-v1",not_gd_place,"revision"
40676,"40616-revision-v1",not_gd_place,"revision"
40677,"40619-revision-v1",not_gd_place,"revision"
40678,"40619-revision-v1",not_gd_place,"revision"
40679,"40622-revision-v1",not_gd_place,"revision"
40680,"40625-revision-v1",not_gd_place,"revision"
40681,"40628-revision-v1",not_gd_place,"revision"
40682,"40631-revision-v1",not_gd_place,"revision"
40683,"40634-revision-v1",not_gd_place,"revision"
40684,"40637-revision-v1",not_gd_place,"revision"
40685,"40640-revision-v1",not_gd_place,"revision"
40686,"40643-revision-v1",not_gd_place,"revision"
40687,"40533-revision-v1",not_gd_place,"revision"
40688,"40482-revision-v1",not_gd_place,"revision"
40693,"40179-revision-v1",not_gd_place,"revision"
40694,"40179-revision-v1",not_gd_place,"revision"
40703,"40212-revision-v1",not_gd_place,"revision"
40704,"40212-revision-v1",not_gd_place,"revision"
40706,"40212-revision-v1",not_gd_place,"revision"
40714,"40239-revision-v1",not_gd_place,"revision"
40715,"invoice-40715",not_gd_place,"wpi_invoice"
40716,"invoice-40716",not_gd_place,"wpi_invoice"
40720,"electromagnet-569148_1280",not_gd_place,"attachment"
40726,"auto-scrap-yard-3381452_1280",not_gd_place,"attachment"
40727,"electronic-scrap",not_gd_place,"attachment"
40728,"full-frame-image-of-crushed-tin-cans-for-recycling",not_gd_place,"attachment"
40729,"catalytic-converters1",not_gd_place,"attachment"
40730,"scrap-copper-yards",not_gd_place,"attachment"
40731,"scrap-battery-yards",not_gd_place,"attachment"
40733,"scrap-yard-worker",not_gd_place,"attachment"
40735,"junk-yard-3381452_1280",not_gd_place,"attachment"
40736,"scrapyard-io-logo",not_gd_place,"attachment"
40737,"11111",not_gd_place,"attachment"
40739,"cropped-11111-png",not_gd_place,"attachment"
40741,"scrapyards-io-white-logo",not_gd_place,"attachment"
40743,"scrapyards-io-white-logo-1",not_gd_place,"attachment"
40744,"scrapyard-io-logo-2",not_gd_place,"attachment"
49086,"scrap-metal-prices",not_gd_place,"page"
49087,"5-types-of-car-and-metal-balers",not_gd_place,"post"
49088,"triple-acting-danieli-henschel-balers",not_gd_place,"attachment"
49089,"make-money-scraping-brass-shell-casings",not_gd_place,"post"
49090,"brass-shells-recycling",not_gd_place,"attachment"
49092,"recycling-scrap-batteries-in-us",not_gd_place,"post"
49093,"scrap-car-batteries",not_gd_place,"attachment"
49095,"scrap-car-battery",not_gd_place,"attachment"
49096,"scrap-car-battery-2",not_gd_place,"attachment"
49101,"49101",not_gd_place,"nav_menu_item"
49103,"48986-autosave-v1",not_gd_place,"revision"
49115,"",not_gd_place,"post"
49127,"1-bare-bright-copper-wire",not_gd_place,"metal"
49128,"1-copper-tubing",not_gd_place,"metal"
49129,"1-flashing-copper",not_gd_place,"metal"
49130,"1-heavy-melting-steel",not_gd_place,"metal"
49131,"1-hms",not_gd_place,"metal"
49132,"1-prepared",not_gd_place,"metal"
49133,"1-steel",not_gd_place,"metal"
49134,"2-copper-tubing",not_gd_place,"metal"
49135,"2-heavy-melting-steel",not_gd_place,"metal"
49136,"2-hms",not_gd_place,"metal"
49137,"2-prepared",not_gd_place,"metal"
49138,"2-3-mix-copper",not_gd_place,"metal"
49139,"3-copper-with-tar",not_gd_place,"metal"
49140,"3-roofing-copper",not_gd_place,"metal"
49141,"17-4-stainless-steel",not_gd_place,"metal"
49142,"300-series-stainless-steel",not_gd_place,"metal"
49143,"304-stainless-steel",not_gd_place,"metal"
49144,"310-stainless-steel",not_gd_place,"metal"
49145,"316-stainless-steel",not_gd_place,"metal"
49146,"321-stainless-steel",not_gd_place,"metal"
49147,"400-series-stainless-steel",not_gd_place,"metal"
49148,"500-750-insulated-cable",not_gd_place,"metal"
49149,"acr",not_gd_place,"metal"
49150,"acr-ends",not_gd_place,"metal"
49151,"al-extrusion",not_gd_place,"metal"
49152,"al-thermopane",not_gd_place,"metal"
49153,"al-copper-rads-w-iron",not_gd_place,"metal"
49154,"al-copper-cutoffs",not_gd_place,"metal"
49155,"alternators",not_gd_place,"metal"
49156,"aluminum-3",not_gd_place,"metal"
49157,"aluminum-6061",not_gd_place,"metal"
49158,"aluminum-6063",not_gd_place,"metal"
49159,"aluminum-boat",not_gd_place,"metal"
49160,"aluminum-breakage",not_gd_place,"metal"
49161,"aluminum-bumpers",not_gd_place,"metal"
49162,"aluminum-cans",not_gd_place,"metal"
49163,"aluminum-clips",not_gd_place,"metal"
49164,"aluminum-copper-coil",not_gd_place,"metal"
49165,"aluminum-copper-radiators",not_gd_place,"metal"
49166,"aluminum-diesel-tank",not_gd_place,"metal"
49167,"aluminum-engine-block",not_gd_place,"metal"
49168,"aluminum-litho",not_gd_place,"metal"
49169,"aluminum-radiators",not_gd_place,"metal"
49170,"aluminum-rims",not_gd_place,"metal"
49171,"aluminum-scrap",not_gd_place,"metal"
49172,"aluminum-siding",not_gd_place,"metal"
49173,"aluminum-thermo-pane-break",not_gd_place,"metal"
49174,"aluminum-transformers",not_gd_place,"metal"
49175,"aluminum-turnings",not_gd_place,"metal"
49176,"aluminum-wire-w-steel",not_gd_place,"metal"
49177,"automobiles",not_gd_place,"metal"
49178,"backup-batteries",not_gd_place,"metal"
49179,"ballasts",not_gd_place,"metal"
49180,"bare-bright-copper",not_gd_place,"metal"
49181,"brass",not_gd_place,"metal"
49182,"brass-hair-wire",not_gd_place,"metal"
49183,"brass-heater-cores",not_gd_place,"metal"
49184,"brass-pipe",not_gd_place,"metal"
49185,"brass-radiators",not_gd_place,"metal"
49186,"brass-scrap",not_gd_place,"metal"
49187,"brass-shells",not_gd_place,"metal"
49188,"brass-turnings",not_gd_place,"metal"
49189,"bronze",not_gd_place,"metal"
49190,"bronze-turnings",not_gd_place,"metal"
49191,"burnt-copper",not_gd_place,"metal"
49192,"busheling",not_gd_place,"metal"
49193,"car-w-tires",not_gd_place,"metal"
49194,"car-truck-batteries",not_gd_place,"metal"
49195,"carbide",not_gd_place,"metal"
49196,"cast-aluminum",not_gd_place,"metal"
49197,"cast-iron",not_gd_place,"metal"
49198,"catalytic-converters",not_gd_place,"metal"
49199,"catv-wire",not_gd_place,"metal"
49200,"cellphones",not_gd_place,"metal"
49201,"christmas-lights",not_gd_place,"metal"
49202,"circuit-breakers",not_gd_place,"metal"
49203,"clean-acr",not_gd_place,"metal"
49204,"clean-al-wire",not_gd_place,"metal"
49205,"clean-al-copper-fin",not_gd_place,"metal"
49206,"clean-brass-radiators",not_gd_place,"metal"
49207,"clean-brass-turnings",not_gd_place,"metal"
49208,"clean-roofing-copper",not_gd_place,"metal"
49209,"cobalt",not_gd_place,"metal"
49210,"communications-wire",not_gd_place,"metal"
49211,"complete-car",not_gd_place,"metal"
49212,"composition-scrap",not_gd_place,"metal"
49213,"compressors",not_gd_place,"metal"
49214,"computer-wire",not_gd_place,"metal"
49215,"copper-scrap",not_gd_place,"metal"
49216,"copper-transformers",not_gd_place,"metal"
49217,"copper-turnings",not_gd_place,"metal"
49218,"copper-yokes",not_gd_place,"metal"
49219,"cpu-chips",not_gd_place,"metal"
49220,"crt",not_gd_place,"metal"
49221,"crushed-cars",not_gd_place,"metal"
49222,"die-cast",not_gd_place,"metal"
49223,"dirty-acr",not_gd_place,"metal"
49224,"dirty-al-extrusion",not_gd_place,"metal"
49225,"dirty-al-radiators",not_gd_place,"metal"
49226,"dirty-al-copper-fin",not_gd_place,"metal"
49227,"dirty-aluminum-turnings",not_gd_place,"metal"
49228,"dirty-brass",not_gd_place,"metal"
49229,"dirty-brass-radiators",not_gd_place,"metal"
49230,"dirty-roofing-copper",not_gd_place,"metal"
49231,"dishwashers",not_gd_place,"metal"
49232,"double-insulated-cable",not_gd_place,"metal"
49233,"dry-automobile",not_gd_place,"metal"
49234,"dryers",not_gd_place,"metal"
49235,"ec-wire",not_gd_place,"metal"
49236,"electric-motors-aluminum",not_gd_place,"metal"
49237,"electric-motors-copper",not_gd_place,"metal"
49238,"elevator-wire",not_gd_place,"metal"
49239,"empty-pc-servers",not_gd_place,"metal"
49240,"enameled-copper",not_gd_place,"metal"
49241,"f-75",not_gd_place,"metal"
49242,"fire-wire",not_gd_place,"metal"
49243,"forktruck-battery",not_gd_place,"metal"
49244,"fsx-414",not_gd_place,"metal"
49245,"fuses",not_gd_place,"metal"
49246,"gold",not_gd_place,"metal"
49247,"hard-drive-boards",not_gd_place,"metal"
49248,"hard-drives",not_gd_place,"metal"
49249,"hard-drives-without-boards",not_gd_place,"metal"
49250,"hastelloy-solids",not_gd_place,"metal"
49251,"hastelloy-turnings",not_gd_place,"metal"
49252,"heliax-wire",not_gd_place,"metal"
49253,"high-speed-steel",not_gd_place,"metal"
49254,"housewire",not_gd_place,"metal"
49255,"incomplete-car",not_gd_place,"metal"
49256,"inconel",not_gd_place,"metal"
49257,"inconel-792",not_gd_place,"metal"
49258,"inconel-800",not_gd_place,"metal"
49259,"inconel-825",not_gd_place,"metal"
49260,"ink-cartridges",not_gd_place,"metal"
49261,"insulated-aluminum-wire",not_gd_place,"metal"
49262,"insulated-copper-cable",not_gd_place,"metal"
49263,"insulated-copper-wire",not_gd_place,"metal"
49264,"insulated-steel-bx",not_gd_place,"metal"
49265,"invar",not_gd_place,"metal"
49266,"junkshop-extrusion",not_gd_place,"metal"
49267,"keyboards",not_gd_place,"metal"
49268,"kovar",not_gd_place,"metal"
49269,"laptops",not_gd_place,"metal"
49270,"large-foreign-cat",not_gd_place,"metal"
49271,"large-gm-cat",not_gd_place,"metal"
49272,"lcd-monitors-not-working",not_gd_place,"metal"
49273,"lcd-monitors-working",not_gd_place,"metal"
49274,"lead",not_gd_place,"metal"
49275,"lead-batteries",not_gd_place,"metal"
49276,"lead-coated-copper",not_gd_place,"metal"
49277,"lead-shot",not_gd_place,"metal"
49278,"lead-wheel-weights",not_gd_place,"metal"
49279,"light-copper",not_gd_place,"metal"
49280,"light-iron",not_gd_place,"metal"
49281,"low-grade-boards",not_gd_place,"metal"
49282,"machine-shop-turning-iron-borings",not_gd_place,"metal"
49283,"mainframes",not_gd_place,"metal"
49284,"marm247",not_gd_place,"metal"
49285,"meatballs-electric-motors",not_gd_place,"metal"
49286,"memory",not_gd_place,"metal"
49287,"mice",not_gd_place,"metal"
49288,"monel",not_gd_place,"metal"
49289,"motherboards",not_gd_place,"metal"
49290,"ni-cad-batteries",not_gd_place,"metal"
49291,"nickel",not_gd_place,"metal"
49292,"non-magnetic-stainless-steel",not_gd_place,"metal"
49293,"non-green-pc-board",not_gd_place,"metal"
49294,"o2-sensors",not_gd_place,"metal"
49295,"old-sheet-aluminum",not_gd_place,"metal"
49296,"painted-aluminum",not_gd_place,"metal"
49297,"pc-board-with-steel",not_gd_place,"metal"
49298,"pc-boards",not_gd_place,"metal"
49299,"pc-tower",not_gd_place,"metal"
49300,"pewter",not_gd_place,"metal"
49301,"plate-structural-steel",not_gd_place,"metal"
49302,"platinum",not_gd_place,"metal"
49303,"plumbers-brass",not_gd_place,"metal"
49304,"power-supplies",not_gd_place,"metal"
49305,"prepared-aluminum",not_gd_place,"metal"
49306,"printers-fax-machines",not_gd_place,"metal"
49307,"red-brass",not_gd_place,"metal"
49308,"refined-rebrass-copper",not_gd_place,"metal"
49309,"refrigerators",not_gd_place,"metal"
49310,"regular-domestic-cat",not_gd_place,"metal"
49311,"rod-brass",not_gd_place,"metal"
49312,"rod-brass-turnings",not_gd_place,"metal"
49313,"romex-wire",not_gd_place,"metal"
49314,"rotors",not_gd_place,"metal"
49315,"scrap-iron",not_gd_place,"metal"
49316,"sealed-units",not_gd_place,"metal"
49317,"semi-red-brass",not_gd_place,"metal"
49318,"servers",not_gd_place,"metal"
49319,"sheet-aluminum",not_gd_place,"metal"
49320,"shreddable-steel",not_gd_place,"metal"
49321,"silver",not_gd_place,"metal"
49322,"silver-plated-copper",not_gd_place,"metal"
49323,"small-foreign-cat",not_gd_place,"metal"
49324,"small-gm-cat",not_gd_place,"metal"
49325,"solid-core-heliax",not_gd_place,"metal"
49326,"speakers",not_gd_place,"metal"
49327,"stainless-steel",not_gd_place,"metal"
49328,"stainless-steel-breakage",not_gd_place,"metal"
49329,"stainless-steel-heatsinks",not_gd_place,"metal"
49330,"stainless-steel-kegs",not_gd_place,"metal"
49331,"stainless-steel-sinks",not_gd_place,"metal"
49332,"stainless-turnings",not_gd_place,"metal"
49333,"starters",not_gd_place,"metal"
49334,"steel-case-batteries",not_gd_place,"metal"
49335,"steel-shavings",not_gd_place,"metal"
49336,"telecom-equipment",not_gd_place,"metal"
49337,"thhn-wire",not_gd_place,"metal"
49338,"tin",not_gd_place,"metal"
49339,"tin-babbit",not_gd_place,"metal"
49340,"tin-coated-copper",not_gd_place,"metal"
49341,"tin-insulated-copper-wire",not_gd_place,"metal"
49342,"unclean-brass-radiators",not_gd_place,"metal"
49343,"uncleaned-auto-cast",not_gd_place,"metal"
